"Lot #","Claim #",Status,Description,VIN,"Primary Damage","Secondary Damage",Keys,"Drivability Rating",Engine,Drive,"Missing Parts",Seller,Adjuster,"Cert Received Date",Odometer,"Odometer Brand","Original Title State","Original Title Type","Sale Title State","Sale Title Type","Title Reviewed","Sale Location","Physical Location","Auction Date","Item #","Row Location","# of Runs","Days in Yard","Advance Charges",ACV,"Repair Cost","Current Bid",Reserve,"Reserve Amount","Reserve %",Reviewed,"Auction Comment"
45894372,0,"READY FOR AUCTION","2017 AUDI S6 PRESTIGE",WAUHFAFC4HN006999,"FRONT END",,YES,DRIVES,"4.0L  8","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,40662,Actual,NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",05/31/2022,0,0,0,0,0,56254,0,0,BTBA,0,0,NO,
45894012,0,"READY FOR AUCTION","2019 CADILLAC ESCALADE ESV LUXURY",1GYS4HKJ3KR395317,"FRONT END",,YES,DRIVES,"6.2L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,42981,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",07/12/2022,0,0,0,0,0,82069,0,0,BTBA,0,0,NO,
45893462,0,"READY FOR AUCTION","2022 SUBARU OUTBACK LIMITED",4S4BTANCXN3170490,"FRONT END",SIDE,YES,DRIVES,"2.5L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,1839,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",07/26/2022,0,0,0,0,0,41651,0,0,BTBA,0,0,NO,
45892502,0,"READY FOR AUCTION","2021 MERCEDES-BENZ GLB 250 4MATIC",W1N4M4HB9MW113394,"FRONT END",,YES,STARTS,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,3966,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/31/2022,0,0,0,0,0,47995,0,0,BTBA,0,0,NO,
45892142,0,"READY FOR AUCTION","2022 HYUNDAI TUCSON LIMITED HYBRID",KM8JECA15NU014969,"FRONT END",,YES,DRIVES,"1.6L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,37728,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",01/26/2023,0,0,0,0,0,45107,0,0,BTBA,0,0,NO,
45891652,0,"READY FOR AUCTION","2018 JEEP GRAND CHEROKEE LIMITED",1C4RJFBG6JC506515,"FRONT END","ALL OVER",YES,NON-STARTS,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,85455,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/09/2022,0,0,0,0,0,32728,0,0,BTBA,0,0,NO,
45753552,0,"READY FOR AUCTION","2019 AUDI E-TRON PRESTIGE",WA1VAAGE1KB007695,"FRONT END",,YES,DRIVES,EV,"All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,25744,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/14/2022,0,0,0,0,0,85020,0,0,BTBA,0,0,NO,
45753152,0,"READY FOR AUCTION","2019 FORD TRANSIT CONNECT XL",NM0GE9E29K1413608,"WATER FLOOD",,YES,DRIVES,"2.0L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,6340,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/21/2022,0,0,0,0,0,28161,0,0,BTBA,0,0,NO,
45752732,0,"READY FOR AUCTION","2021 TOYOTA TACOMA TRD",3TMCZ5AN5MM387366,"FRONT END","ALL OVER",YES,DRIVES,"3.5L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,8866,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",07/05/2022,0,0,0,0,0,52800,0,0,BTBA,0,0,NO,
45752222,0,"READY FOR AUCTION","2022 FORD BRONCO SPORT BIG BEND",3FMCR9B68NRD27953,SIDE,,YES,NON-STARTS,"1.5L  3",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,2185,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/14/2022,0,0,0,0,0,39271,0,0,BTBA,0,0,NO,
45751632,0,"READY FOR AUCTION","2018 JEEP GRAND CHEROKEE OVERLAND",1C4RJFCG7JC267751,SIDE,"ALL OVER",YES,DRIVES,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,53944,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/16/2022,0,0,0,0,0,38833,0,0,BTBA,0,0,NO,
45750302,0,"READY FOR AUCTION","2021 CHEVROLET COLORADO ",1GCGTBEN4M1112807,"FRONT END",,YES,DRIVES,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,18531,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/21/2022,0,0,0,0,0,42948,0,0,BTBA,0,0,NO,
45747782,0,"READY FOR AUCTION","2021 JEEP WRANGLER SPORT",1C4GJXAG7MW761997,"FRONT END","ALL OVER",YES,DRIVES,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,3679,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",07/19/2022,0,0,0,0,0,43694,0,0,BTBA,0,0,NO,
45747072,0,"READY FOR AUCTION","2021 CHEVROLET BLAZER RS",3GNKBKRS7MS528417,"FRONT END",,YES,STARTS,"3.6L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,11300,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/21/2022,0,0,0,0,0,50875,0,0,BTBA,0,0,NO,
45611632,0,"READY FOR AUCTION","2019 FORD F150 ",1FTEW1E44KFD25160,SIDE,,YES,DRIVES,"3.5L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,54488,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/27/2022,0,0,0,0,0,47825,0,0,BTBA,0,0,NO,
45582982,0,"READY FOR AUCTION","2020 NISSAN SENTRA SR",3N1AB8DVXLY291722,TOP/ROOF,,YES,DRIVES,"2.0L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,18044,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",07/07/2022,0,0,0,0,0,28635,0,0,BTBA,0,0,NO,
45579852,0,"READY FOR AUCTION","2021 JEEP WRANGLER UNLIMITED RUBICON",1C4HJXFN4MW727091,"FRONT END",,YES,DRIVES,"2.0L  4",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,1931,"Not actual",NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/07/2022,0,0,0,0,0,72178,0,0,BTBA,0,0,NO,
45461302,0,"READY FOR AUCTION","2021 FORD F150 SPORT",1FTEW1EP2MKE74381,SIDE,,YES,DRIVES,"2.7L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,12660,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/31/2022,0,0,0,0,0,71558,0,0,BTBA,0,0,NO,
45459892,0,"READY FOR AUCTION","2020 HONDA RIDGELINE ",5FPYK3F54LB015650,"FRONT END",,YES,NON-STARTS,"3.5L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,22388,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/30/2022,0,0,0,0,0,41191,0,0,BTBA,0,0,NO,
45459182,0,"READY FOR AUCTION","2020 RAM PROMASTER CITY ",ZFBHRFABXL6P73140,"FRONT END",,YES,DRIVES,"2.4L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,18087,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/31/2022,0,0,0,0,0,32639,0,0,BTBA,0,0,NO,
45458122,0,"READY FOR AUCTION","2021 BMW X7 XDRIVE40I",5UXCW2C0XM9H82202,"ALL OVER",,YES,STARTS,"3.0L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,14951,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",07/26/2022,0,0,0,0,0,101352,0,0,BTBA,0,0,NO,
45456332,0,"READY FOR AUCTION","2022 HONDA ACCORD EX-L",1HGCV1F56NA004581,"FRONT END",,YES,DRIVES,"1.5L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,1806,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/26/2022,0,0,0,0,0,35649,0,0,BTBA,0,0,NO,
45455752,0,"READY FOR AUCTION","2021 SUBARU CROSSTREK ",JF2GTABC4M8305240,"FRONT END","ALL OVER",YES,DRIVES,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,15192,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/30/2022,0,0,0,0,0,31497,0,0,BTBA,0,0,NO,
45455012,0,"READY FOR AUCTION","2020 SUBARU OUTBACK TOURING",4S4BTAPC6L3234650,"FRONT END",,YES,DRIVES,"2.5L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,8534,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/15/2022,0,0,0,0,0,43895,0,0,BTBA,0,0,NO,
45412032,0,"READY FOR AUCTION","2017 CHEVROLET COLORADO Z71",1GCGTDEN4H1160549,"FRONT END",,YES,DRIVES,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,42000,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/31/2022,0,0,0,0,0,39138,0,0,BTBA,0,0,NO,
45316552,0,"READY FOR AUCTION","2021 VOLVO XC40 T5 MOMENTUM",YV4162UK5M2562932,"FRONT END",,YES,DRIVES,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,3323,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/04/2022,0,0,0,0,0,51804,0,0,BTBA,0,0,NO,
45315952,0,"READY FOR AUCTION","2021 FORD BRONCO BIG BEND",3FMCR9B69MRA91103,"FRONT END",,YES,STARTS,"1.5L  3",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,7209,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",07/26/2022,0,0,0,0,0,40892,0,0,BTBA,0,0,NO,
45315192,0,"READY FOR AUCTION","2021 JEEP GRAND CHEROKEE L OVERLAND",1C4RJKDG5M8180980,"FRONT END",,YES,NON-STARTS,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,12000,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/15/2022,0,0,0,0,0,60437,0,0,BTBA,0,0,NO,
45314372,0,"READY FOR AUCTION","2020 JEEP WRANGLER UNLIMITED SPORT",1C4HJXDG9LW297867,"REAR END",,YES,DRIVES,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,25712,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/14/2022,0,0,0,0,0,46978,0,0,BTBA,0,0,NO,
45313372,0,"READY FOR AUCTION","2014 JEEP GRAND CHEROKEE SRT-8",1C4RJFDJ1EC434668,ROLLOVER,,YES,DRIVES,"6.4L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,88256,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/19/2022,0,0,0,0,0,38955,0,0,BTBA,0,0,NO,
45312262,0,"READY FOR AUCTION","2020 TOYOTA RAV4 XLE HYBRID",2T3RWRFV7LW063187,SIDE,,YES,DRIVES,"2.5L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,12191,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/07/2022,0,0,0,0,0,43500,0,0,BTBA,0,0,NO,
45311322,0,"READY FOR AUCTION","2019 ACURA MDX TECHNOLOGY",5J8YD4H54KL006644,"FRONT END",,YES,DRIVES,"3.5L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,42316,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/26/2022,0,0,0,0,0,44107,0,0,BTBA,0,0,NO,
45300802,0,"READY FOR AUCTION","2015 MACK 600 ",1M2AV04C6FM011947,"FRONT END",,YES,DRIVES,"10.8L  6","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,154939,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/21/2022,0,0,0,0,0,173892,0,0,BTBA,0,0,NO,
45247372,0,"READY FOR AUCTION","2015 MERCEDES-BENZ S 550 4MATIC",WDDUG8FB0FA174406,"FRONT END",,YES,DRIVES,"4.6L  8","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,63368,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/09/2022,0,0,0,0,0,55023,0,0,BTBA,0,0,NO,
45247042,0,"READY FOR AUCTION","2020 ACURA MDX ASPEC",5J8YD4H06LL016159,"REAR END",,YES,DRIVES,"3.5L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,43822,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/19/2022,0,0,0,0,0,48848,0,0,BTBA,0,0,NO,
45246732,0,"READY FOR AUCTION","2021 HONDA ACCORD SPORT",1HGCV1F33MA086363,"FRONT END","ALL OVER",YES,STARTS,"1.5L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,12541,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/31/2022,0,0,0,0,0,34092,0,0,BTBA,0,0,NO,
45246242,0,"READY FOR AUCTION","2020 JEEP WRANGLER UNLIMITED SPORT",1C4HJXDN6LW339409,"FRONT END",,YES,STARTS,"2.0L  4",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,15417,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",07/05/2022,0,0,0,0,0,52083,0,0,BTBA,0,0,NO,
45245712,0,"READY FOR AUCTION","2018 JEEP GRAND CHEROKEE TRACKHAWK",1C4RJFN96JC488854,"FRONT END",,YES,DRIVES,"6.2L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,41364,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/09/2022,0,0,0,0,0,85900,0,0,BTBA,0,0,NO,
45245552,0,"READY FOR AUCTION","2021 BMW X7 ALPINA XB7",5UXCX6C19M9F84210,"FRONT END","ALL OVER",YES,STARTS,"4.4L  8","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,8848,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",07/11/2022,0,0,0,0,0,162752,0,0,BTBA,0,0,NO,
45245342,0,"READY FOR AUCTION","2015 TOYOTA TACOMA TRD",3TMMU4FN9FM081246,"ALL OVER",,YES,DRIVES,"4.0L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,72983,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/26/2022,0,0,0,0,0,32700,0,0,BTBA,0,0,NO,
45244712,0,"READY FOR AUCTION","2019 JEEP GRAND CHEROKEE LIMITED",1C4RJFBG1KC638387,SIDE,,YES,DRIVES,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,6892,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/16/2022,0,0,0,0,0,44700,0,0,BTBA,0,0,NO,
45001842,0,"READY FOR AUCTION","2021 TOYOTA RAV4 TRD OFF ROAD",2T3S1RFV3MW227651,"FRONT END",,YES,NON-STARTS,"2.5L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,15000,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",07/12/2022,0,0,0,0,0,48290,0,0,BTBA,0,0,NO,
45001422,0,"READY FOR AUCTION","2020 TESLA MODEL S DUAL MOTOR LUDACRIS",5YJSA1E48LF412356,"FRONT END",,YES,DRIVES,EV,"All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,6099,Exempt,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/24/2022,0,0,0,0,0,117459,0,0,BTBA,0,0,NO,
45000932,0,"READY FOR AUCTION","2019 NISSAN SENTRA ",3N1AB7AP2KY428179,"FRONT END",,YES,DRIVES,"1.8L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,22472,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/21/2022,0,0,0,0,0,21655,0,0,BTBA,0,0,NO,
45000572,0,"READY FOR AUCTION","2019 CHEVROLET COLORADO LT",1GCHTCEN7K1156288,"FRONT END",,YES,DRIVES,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,56114,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/01/2022,0,0,0,0,0,34632,0,0,BTBA,0,0,NO,
44999512,0,"READY FOR AUCTION","2021 FORD BRONCO ",1FMDE5BH4MLA91681,"FRONT END",,YES,DRIVES,"2.3L  4",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,3357,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/16/2022,0,0,0,0,0,72915,0,0,BTBA,0,0,NO,
44912382,0,"READY FOR AUCTION","2019 DODGE CHARGER SRT HELLCAT",2C3CDXL91KH540660,"FRONT END",,YES,NON-STARTS,"6.2L  8","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,40546,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",07/25/2022,0,0,0,0,0,75494,0,0,BTBA,0,0,NO,
44796732,0,"READY FOR AUCTION","2020 TESLA MODEL Y DUAL MOTOR",5YJYGDEE8LF006550,"REAR END",,YES,STARTS,EV,"All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,42227,"Not actual",NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/24/2022,0,0,0,0,0,63259,0,0,BTBA,0,0,NO,
44795802,0,"READY FOR AUCTION","2020 FORD EXPLORER POLICE INTERCEPTOR",1FM5K8ABXLGA97651,"FRONT END",,YES,DRIVES,"3.3L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,25187,"Not actual",NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",07/08/2022,0,0,0,0,0,41385,0,0,BTBA,0,0,NO,
44912882,0,"READY FOR AUCTION","2020 FORD TRANSIT CONNECT XL",NM0LS6E24L1448127,"FRONT END",,YES,DRIVES,"2.0L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,9144,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/26/2022,0,0,0,0,0,35043,0,0,BTBA,0,0,NO,
44911932,0,"READY FOR AUCTION","2021 JEEP GRAND CHEROKEE TRACKHAWK",1C4RJFN98MC831555,"FRONT END",,YES,DRIVES,"6.2L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,2636,Actual,NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",06/16/2022,0,0,0,0,0,136374,0,0,BTBA,0,0,NO,
44910832,0,"READY FOR AUCTION","2020 ACURA TLX TECHNOLOGY",19UUB3F48LA000819,"WATER FLOOD",,YES,DRIVES,"3.6L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,14447,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",07/07/2022,0,0,0,0,0,35854,0,0,BTBA,0,0,NO,
44909942,0,"READY FOR AUCTION","2020 ACURA RDX ASPEC",5J8TC1H60LL000653,"FRONT END",,YES,DRIVES,"2.0L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,33526,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/07/2022,0,0,0,0,0,46277,0,0,BTBA,0,0,NO,
44909642,0,"READY FOR AUCTION","2020 TOYOTA CAMRY XSE",4T1K61AK7LU867482,"FRONT END",,YES,DRIVES,"2.5L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,9649,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/16/2022,0,0,0,0,0,38442,0,0,BTBA,0,0,NO,
44909292,0,"READY FOR AUCTION","2021 HONDA PILOT SE",5FNYF6H2XMB010780,"FRONT END",,YES,DRIVES,"3.5L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,37156,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/11/2022,0,0,0,0,0,45350,0,0,BTBA,0,0,NO,
44816882,0,"READY FOR AUCTION","2020 JEEP GLADIATOR SPORT",1C6HJTAG2LL139778,"FRONT END","ALL OVER",YES,STARTS,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,36978,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/02/2022,0,0,0,0,0,44265,0,0,BTBA,0,0,NO,
44815272,0,"READY FOR AUCTION","2022 BMW 228 XI",WBA73AK01N7K07744,"FRONT END",,YES,NON-STARTS,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,2535,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/11/2022,0,0,0,0,0,47235,0,0,BTBA,0,0,NO,
